qe,qs,x,ref,erro,s,value_s,a,value_a,next_s,value_next_s,reward,done
3.651833369142227,3.6600151025080816,3.3489276900093,7.999999999999979,-4.6510723099906786,735,-4.65,95,0.95,735,-4.65,0,False
1.102511312047175,3.573111972144598,3.191803821750945,7.999999999999979,-4.808196178249034,735,-4.65,28,0.28,719,-4.81,0,False
3.8224635856894773,3.58168668877142,3.2071183233449863,7.999999999999979,-4.792881676654993,719,-4.81,97,0.97,721,-4.79,0,False
4.171263672842976,3.601852872408353,3.2433325345248445,7.999999999999979,-4.756667465475134,721,-4.79,106,1.06,724,-4.76,0,False
4.2794607707776136,3.6248929137698394,3.28495823856684,7.999999999999979,-4.715041761433138,724,-4.76,109,1.09,728,-4.72,0,False
4.269918321613374,3.646691849449614,3.3245866565535014,7.999999999999979,-4.675413343446477,728,-4.72,109,1.09,732,-4.68,0,False
3.7678770579315644,3.650771592962934,3.3320325642101203,7.999999999999979,-4.667967435789858,732,-4.68,96,0.96,733,-4.67,0,False
4.1171294391323485,3.666436973710803,3.3606873084658733,7.999999999999979,-4.639312691534105,733,-4.67,105,1.05,736,-4.64,0,False
4.151142096993589,3.6826481856969835,3.39047162693708,7.999999999999979,-4.609528373062899,736,-4.64,106,1.06,739,-4.61,0,False
4.1461108723998725,3.6980834902882385,3.4189527242310933,7.999999999999979,-4.581047275768885,739,-4.61,106,1.06,742,-4.58,0,False
2.4108234988179573,3.6550456211755655,3.339848794394993,7.999999999999979,-4.660151205604986,742,-4.58,61,0.61,734,-4.66,0,False
0.9125507142684682,3.5616521341833556,3.1713651044694435,7.999999999999979,-4.828634895530535,734,-4.66,23,0.23,717,-4.83,0,False
4.207873329462113,3.5838849732464744,3.211054037051539,7.999999999999979,-4.788945962948439,717,-4.83,107,1.07,721,-4.79,0,False
4.162962929129187,3.6036799098074375,3.246623789874548,7.999999999999979,-4.753376210125431,721,-4.79,106,1.06,725,-4.75,0,False
4.079059670503596,3.6198504626912547,3.275826511403386,7.999999999999979,-4.724173488596593,725,-4.75,104,1.04,728,-4.72,0,False
4.265762813190194,3.6417095780793094,3.31550844357942,7.999999999999979,-4.684491556420559,728,-4.72,109,1.09,732,-4.68,0,False
3.764334374082674,3.645843320669273,3.3230426272151976,7.999999999999979,-4.676957372784781,732,-4.68,96,0.96,732,-4.68,0,False
3.7714305933879264,3.650073776819159,3.33075887544865,7.999999999999979,-4.669241124551329,732,-4.68,96,0.96,733,-4.67,0,False
4.118259725017759,3.665803365365132,3.3595258553726444,7.999999999999979,-4.640474144627334,733,-4.67,105,1.05,736,-4.64,0,False
4.152246866611839,3.6820753430743065,3.389416909813783,7.999999999999979,-4.6105830901861955,736,-4.64,106,1.06,739,-4.61,0,False
4.147180171525559,3.6975675840739433,3.4179988490701745,7.999999999999979,-4.582001150929804,739,-4.61,106,1.06,742,-4.58,0,False
2.4175261648164654,3.6547665064145307,3.339338668775132,7.999999999999979,-4.660661331224847,742,-4.58,61,0.61,734,-4.66,0,False
3.385343565388566,3.6457002827914726,3.322784369443967,7.999999999999979,-4.677215630556011,734,-4.66,85,0.85,732,-4.68,0,False
3.828682870110018,3.6518642384552717,3.334026993028116,7.999999999999979,-4.665973006971862,732,-4.68,96,0.96,733,-4.67,0,False
1.2806484871249324,3.5711805044388654,3.188352211357387,7.999999999999979,-4.811647788642592,733,-4.67,32,0.32,719,-4.81,0,False
3.884293886940907,3.581946327636223,3.2075829295379403,7.999999999999979,-4.792417070462038,719,-4.81,97,0.97,721,-4.79,0,False
3.926617040336854,3.593747846564449,3.2287537785677,7.999999999999979,-4.771246221432278,721,-4.79,98,0.98,723,-4.77,0,False
4.355059077375005,3.6196818211860946,3.275519753651556,7.999999999999979,-4.724480246348422,723,-4.77,109,1.09,728,-4.72,0,False
4.343139143761215,3.644156969902036,3.319965887404618,7.999999999999979,-4.680034112595361,728,-4.72,109,1.09,732,-4.68,0,False
2.1584962778432186,3.5937071396291174,3.22869394186198,7.999999999999979,-4.7713060581379985,732,-4.68,54,0.54,723,-4.77,0,False
4.344984339684278,3.6193078758172983,3.274843057916656,7.999999999999979,-4.725156942083323,723,-4.77,109,1.09,727,-4.73,0,False
3.3653266762472005,3.610672469709197,3.259240582604816,7.999999999999979,-4.740759417395163,727,-4.73,84,0.84,726,-4.74,0,False
3.6166085102215066,3.610875360829129,3.2596051802018486,7.999999999999979,-4.74039481979813,726,-4.74,90,0.9,726,-4.74,0,False
3.627177722649837,3.611430048659236,3.26060664581014,7.999999999999979,-4.739393354189838,726,-4.74,90,0.9,726,-4.74,0,False
0.04046281010323093,3.487835263538526,3.0412831818113117,7.999999999999979,-4.958716818188667,726,-4.74,1,0.01,704,-4.96,0,False
4.3578250872758515,3.5183527351165527,3.0946962991853244,7.999999999999979,-4.905303700814654,704,-4.96,108,1.08,709,-4.91,0,False
3.6709860464936845,3.5236740333358996,3.1040686741713257,7.999999999999979,-4.895931325828653,709,-4.91,91,0.91,710,-4.9,0,False
4.099934300560932,3.5437033482293647,3.139454823472505,7.999999999999979,-4.860545176527474,710,-4.9,102,1.02,714,-4.86,0,False
3.313705218996315,3.5357201573203496,3.1253308239715327,7.999999999999979,-4.874669176028446,714,-4.86,82,0.82,713,-4.87,0,False
3.3633772352779094,3.5297288579912105,3.1147476224313055,7.999999999999979,-4.885252377568673,713,-4.87,83,0.83,711,-4.89,0,False
1.411204694583303,3.4552306668231885,2.984673191246289,7.999999999999979,-5.01532680875369,711,-4.89,35,0.35,698,-5.02,0,False
4.0116966075918885,3.474958877464315,3.018831247394808,7.999999999999979,-4.981168752605171,698,-5.02,101,1.01,702,-4.98,0,False
4.212435418808559,3.500920479428364,3.0641065235288,7.999999999999979,-4.935893476471179,702,-4.98,107,1.07,706,-4.94,0,False
3.1707491761429485,3.489316890915546,3.043835428656892,7.999999999999979,-4.956164571343087,706,-4.94,80,0.8,704,-4.96,0,False
4.271105171951426,3.5167253198192276,3.091834515077667,7.999999999999979,-4.9081654849223115,704,-4.96,108,1.08,709,-4.91,0,False
3.589751349911738,3.5192721680223498,3.0963186641501155,7.999999999999979,-4.903681335849863,709,-4.91,91,0.91,710,-4.9,0,False
4.016557245943639,3.536584504228271,3.1268543971130334,7.999999999999979,-4.873145602886945,710,-4.9,102,1.02,713,-4.87,0,False
3.2852774116650423,3.5278439004391213,3.111422369956525,7.999999999999979,-4.888577630043454,713,-4.87,83,0.83,711,-4.89,0,False
4.181286368203176,3.550522705748756,3.151548922390526,7.999999999999979,-4.848451077609452,711,-4.89,106,1.06,715,-4.85,0,False
4.2826282619933895,3.5757604836812487,3.1965114415640983,7.999999999999979,-4.80348855843588,715,-4.85,109,1.09,720,-4.8,0,False
4.156634401753936,3.5956604907420444,3.2321901331159184,7.999999999999979,-4.76780986688406,720,-4.8,106,1.06,723,-4.77,0,False
4.264898434778407,3.6184550988357898,3.273300435802334,7.999999999999979,-4.726699564197645,723,-4.77,109,1.09,727,-4.73,0,False
3.305545840360011,3.607811492321144,3.2540780055697485,7.999999999999979,-4.74592199443023,727,-4.73,84,0.84,725,-4.75,0,False
4.089569477133044,3.6241831120282533,3.283672946823546,7.999999999999979,-4.716327053176433,725,-4.75,104,1.04,728,-4.72,0,False
4.2764254812114775,3.6462300207462515,3.323744597564949,7.999999999999979,-4.67625540243503,728,-4.72,109,1.09,732,-4.68,0,False
3.7734250308873656,3.650512578045684,3.331559742499719,7.999999999999979,-4.66844025750026,732,-4.68,96,0.96,733,-4.67,0,False
1.7585689512619467,3.586258056703063,3.215326594687672,7.999999999999979,-4.784673405312306,733,-4.67,44,0.44,722,-4.78,0,False
3.84169952576845,3.5950065123364308,3.2310163699839545,7.999999999999979,-4.768983630016024,722,-4.78,96,0.96,723,-4.77,0,False
4.348452949313907,3.6206650168767758,3.277299465926781,7.999999999999979,-4.722700534073198,723,-4.77,109,1.09,728,-4.72,0,False
4.312428006140411,3.6440650483152104,3.3197985648216557,7.999999999999979,-4.680201435178323,728,-4.72,109,1.09,732,-4.68,0,False
3.7825939926351446,3.6487317544613442,3.328310006884722,7.999999999999979,-4.6716899931152565,732,-4.68,96,0.96,733,-4.67,0,False
4.130090548667719,3.6649087337462602,3.357886210387077,7.999999999999979,-4.642113789612901,733,-4.67,105,1.05,736,-4.64,0,False
4.163808991182778,3.6816004504037654,3.3885426030451393,7.999999999999979,-4.611457396954839,736,-4.64,106,1.06,739,-4.61,0,False
4.155714138344781,3.6973941206764582,3.4176781115625214,7.999999999999979,-4.582321888437457,739,-4.61,106,1.06,742,-4.58,0,False
1.8204427267881824,3.6344608086661983,3.3023406670412756,7.999999999999979,-4.697659332958703,742,-4.58,47,0.47,730,-4.7,0,False
3.827167766922484,3.640978385771872,3.314179725813197,7.999999999999979,-4.685820274186781,730,-4.7,99,0.99,731,-4.69,0,False
3.8611836874825483,3.6484026749128553,3.3277091861148804,7.999999999999979,-4.672290813885098,731,-4.69,100,1.0,733,-4.67,0,False
4.0470761146760195,3.661806746577835,3.352204818139212,7.999999999999979,-4.647795181860767,733,-4.67,105,1.05,735,-4.65,0,False
3.6634112619247508,3.6618593619211617,3.352303486712426,7.999999999999979,-4.647696513287553,735,-4.65,95,0.95,735,-4.65,0,False
3.6420163874541145,3.661193307147193,3.351084230889388,7.999999999999979,-4.648915769110591,735,-4.65,95,0.95,735,-4.65,0,False
3.652921612446605,3.66091568911435,3.350575971835407,7.999999999999979,-4.649424028164572,735,-4.65,95,0.95,735,-4.65,0,False
3.663461495326224,3.6610011816362307,3.350732397268805,7.999999999999979,-4.6492676027311735,735,-4.65,95,0.95,735,-4.65,0,False
3.642064717402554,3.660365407825557,3.349568846946299,7.999999999999979,-4.650431153053679,735,-4.65,95,0.95,735,-4.65,0,False
3.652968330581312,3.6601170937542205,3.349114330741127,7.999999999999979,-4.650885669258852,735,-4.65,95,0.95,735,-4.65,0,False
3.6635066644426986,3.6602309335137253,3.349322600730137,7.999999999999979,-4.650677399269842,735,-4.65,95,0.95,735,-4.65,0,False
3.642108770156243,3.6596223723135735,3.348209089222768,7.999999999999979,-4.65179091077721,735,-4.65,95,0.95,735,-4.65,0,False
3.6530109142025635,3.659400391275976,3.3478028468150085,7.999999999999979,-4.65219715318497,735,-4.65,95,0.95,735,-4.65,0,False
3.6635478361657796,3.6595397028508114,3.3480576835649827,7.999999999999979,-4.651942316434996,735,-4.65,95,0.95,735,-4.65,0,False
3.6421489243362877,3.658955592864426,3.3469891153772493,7.999999999999979,-4.653010884622729,735,-4.65,95,0.95,735,-4.65,0,False
3.6530497292951045,3.658757271362485,3.346626229229529,7.999999999999979,-4.65337377077045,735,-4.65,95,0.95,735,-4.65,0,False
3.6635853643367864,3.6589194674044383,3.346922887404973,7.999999999999979,-4.653077112595006,735,-4.65,95,0.95,735,-4.65,0,False
3.642185525032711,3.6583573240500944,3.3458946813034753,7.999999999999979,-4.654105318696503,735,-4.65,95,0.95,735,-4.65,0,False
3.653085109432717,3.658180256772795,3.345570730390386,7.999999999999979,-4.654429269609593,735,-4.65,95,0.95,735,-4.65,0,False
3.663619571462429,3.658363009651993,3.3459049439800297,7.999999999999979,-4.654095056019949,735,-4.65,95,0.95,735,-4.65,0,False
3.6422188867765746,3.6578205978871274,3.3449129816452583,7.999999999999979,-4.65508701835472,735,-4.65,95,0.95,734,-4.66,0,False
3.2790265048941367,3.6450713554360448,3.3216387620904793,7.999999999999979,-4.678361237909499,734,-4.66,85,0.85,732,-4.68,0,False
3.680530094122318,3.6462679579320874,3.3238172854361436,7.999999999999979,-4.676182714563835,732,-4.68,96,0.96,732,-4.68,0,False
3.6903644074053745,3.6477537717111606,3.326526621879458,7.999999999999979,-4.673473378120521,732,-4.68,96,0.96,733,-4.67,0,False
4.035115247637583,3.660780996683316,3.3503270942570276,7.999999999999979,-4.649672905742952,733,-4.67,105,1.05,735,-4.65,0,False
3.661429149481171,3.6608015519118284,3.3503669966095257,7.999999999999979,-4.649633003390453,735,-4.65,95,0.95,735,-4.65,0,False
3.663205176080218,3.6608822446369533,3.3505146874342295,7.999999999999979,-4.64948531256575,735,-4.65,95,0.95,735,-4.65,0,False
3.6418153956105193,3.6602420729685727,3.349343126244255,7.999999999999979,-4.6506568737557235,735,-4.65,95,0.95,735,-4.65,0,False
2.000910312854635,3.604098811087745,3.2473946926251864,7.999999999999979,-4.752605307374792,735,-4.65,52,0.52,725,-4.75,0,False
1.7641711204881627,3.540828613442408,3.1343816222001393,7.999999999999979,-4.865618377799839,725,-4.75,45,0.45,713,-4.87,0,False
3.2733443900721464,3.531545503668331,3.1179552451817547,7.999999999999979,-4.882044754818224,713,-4.87,83,0.83,712,-4.88,0,False
3.8629255124794066,3.543053297159665,3.1383045690448363,7.999999999999979,-4.861695430955143,712,-4.88,98,0.98,714,-4.86,0,False
3.2498509236387307,3.532872640474032,3.1202992882930434,7.999999999999979,-4.879700711706935,714,-4.86,82,0.82,712,-4.88,0,False
3.887497403735986,3.5451817601539504,3.142076192754658,7.999999999999979,-4.857923807245321,712,-4.88,98,0.98,714,-4.86,0,False
3.271809316201737,3.53569602272485,3.1252884624399315,7.999999999999979,-4.874711537560048,714,-4.86,82,0.82,713,-4.87,0,False
3.310894443063712,3.527878910819056,3.111483939241862,7.999999999999979,-4.888516060758117,713,-4.87,83,0.83,711,-4.89,0,False
1.4109585610370943,3.453398745781226,2.9815091799171887,7.999999999999979,-5.01849082008279,711,-4.89,35,0.35,698,-5.02,0,False
4.014441220741367,3.473298969335789,3.0159478496309315,7.999999999999979,-4.984052150369047,698,-5.02,100,1.0,702,-4.98,0,False
4.2752372196325705,3.5015340699357114,3.065180333306638,7.999999999999979,-4.934819666693341,702,-4.98,107,1.07,707,-4.93,0,False
3.4511097769120442,3.4997624155565177,3.0620845844402913,7.999999999999979,-4.937915415559687,707,-4.93,86,0.86,706,-4.94,0,False
3.2218731235209206,3.48999789479732,3.045023280821526,7.999999999999979,-4.954976719178452,706,-4.94,80,0.8,705,-4.95,0,False
3.8843157916521536,3.503846491035349,3.069232527367072,7.999999999999979,-4.9307674726329065,705,-4.95,97,0.97,707,-4.93,0,False
3.458529674915015,3.5022563816540666,3.0664502484323553,7.999999999999979,-4.933549751567623,707,-4.93,86,0.86,707,-4.93,0,False
3.472782871306002,3.5012228905255616,3.0646406321642283,7.999999999999979,-4.93535936783575,707,-4.93,86,0.86,706,-4.94,0,False
3.2424468433539673,3.4921345109587647,3.0487526742506526,7.999999999999979,-4.951247325749327,706,-4.94,80,0.8,705,-4.95,0,False
3.9334856124024657,3.507621831822409,3.075849919460299,7.999999999999979,-4.92415008053968,705,-4.95,97,0.97,708,-4.92,0,False
4.210481916796189,3.5321445615614344,3.119007039365796,7.999999999999979,-4.880992960634183,708,-4.92,104,1.04,712,-4.88,0,False
3.9482211520240678,3.5465816919722126,3.144557824443391,7.999999999999979,-4.855442175556588,712,-4.88,98,0.98,714,-4.86,0,False
3.308043245813448,3.5383089230276985,3.1299091323146246,7.999999999999979,-4.870090867685354,714,-4.86,82,0.82,713,-4.87,0,False
3.3557813263637004,3.5319678010998707,3.1187003757231295,7.999999999999979,-4.881299624276849,713,-4.87,83,0.83,712,-4.88,0,False
3.963373981391986,3.5469395411172484,3.145192337190882,7.999999999999979,-4.854807662809097,712,-4.88,98,0.98,715,-4.85,0,False
4.394695947372124,3.5761777788797247,3.1972569564206377,7.999999999999979,-4.802743043579341,715,-4.85,109,1.09,720,-4.8,0,False
4.248001924157598,3.5991811654502097,3.238522321301117,7.999999999999979,-4.761477678698862,720,-4.8,106,1.06,724,-4.76,0,False
1.6445809414382275,3.531829008859719,3.118470022806755,7.999999999999979,-4.881529977193224,724,-4.76,41,0.41,712,-4.88,0,False
3.933026047317739,3.5457630081728753,3.1431063145847897,7.999999999999979,-4.856893685415189,712,-4.88,98,0.98,714,-4.86,0,False
3.300697115523725,3.5372617441060186,3.128056831918174,7.999999999999979,-4.871943168081804,714,-4.86,82,0.82,713,-4.87,0,False
3.3363412385115745,3.5302789164034585,3.1157186747538144,7.999999999999979,-4.884281325246164,713,-4.87,83,0.83,712,-4.88,0,False
3.9411166052752726,3.544545038284121,3.140947310191819,7.999999999999979,-4.859052689808159,712,-4.88,98,0.98,714,-4.86,0,False
3.3152976405300083,3.5365903127217244,3.1268693202303686,7.999999999999979,-4.87313067976961,714,-4.86,82,0.82,713,-4.87,0,False
3.372011460118942,3.5308705597406105,3.1167628426477676,7.999999999999979,-4.883237157352211,713,-4.87,83,0.83,712,-4.88,0,False
3.9760177507373498,3.5463227532979347,3.1440984960766647,7.999999999999979,-4.855901503923314,712,-4.88,98,0.98,714,-4.86,0,False
3.343624215619012,3.5392933624364074,3.1316507494242676,7.999999999999979,-4.8683492505757116,714,-4.86,82,0.82,713,-4.87,0,False
3.38981182311179,3.5341025624002804,3.1224712396243053,7.999999999999979,-4.877528760375673,713,-4.87,83,0.83,712,-4.88,0,False
3.997625268992415,3.5501767073722026,3.150935790470491,7.999999999999979,-4.849064209529487,712,-4.88,98,0.98,715,-4.85,0,False
4.423733743773521,3.580274244959407,3.204585876535269,7.999999999999979,-4.79541412346471,715,-4.85,109,1.09,720,-4.8,0,False
4.292270296297456,3.6046213755122793,3.2483196697491925,7.999999999999979,-4.751680330250786,720,-4.8,106,1.06,725,-4.75,0,False
2.254777550841829,3.558312261704329,3.1654067832512425,7.999999999999979,-4.834593216748736,725,-4.75,55,0.55,717,-4.83,0,False
